timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1687540969417,144,pokeapi.co/api/v2/machine/10,200,OK,PokeApi - run 1-3,text,true,,1337,164,3,3,https://pokeapi.co/api/v2/machine/10,143,0,112
1687540969417,143,pokeapi.co/api/v2/machine/11,200,OK,PokeApi - run 1-2,text,true,,1354,164,3,3,https://pokeapi.co/api/v2/machine/11,143,0,112
1687540969417,144,pokeapi.co/api/v2/machine/12,200,OK,PokeApi - run 1-1,text,true,,1400,164,3,3,https://pokeapi.co/api/v2/machine/12,143,0,113
