timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1687540646176,143,pokeapi.co/api/v2/language/2,200,OK,PokeApi - run 1-2,text,true,,1661,164,3,3,https://pokeapi.co/api/v2/language/2,143,0,115
1687540646176,143,pokeapi.co/api/v2/language/1,200,OK,PokeApi - run 1-3,text,true,,1789,164,3,3,https://pokeapi.co/api/v2/language/1,143,0,115
1687540646176,340,pokeapi.co/api/v2/language/3,200,OK,PokeApi - run 1-1,text,true,,1718,164,1,1,https://pokeapi.co/api/v2/language/3,339,0,116
