timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1687715771925,165,pokeapi.co/api/v2/berry/razz,200,OK,PokeApi - Berries 1-38,text,true,,1935,164,50,50,https://pokeapi.co/api/v2/berry/razz,165,0,103
1687715771930,161,pokeapi.co/api/v2/berry/pinap,200,OK,PokeApi - Berries 1-7,text,true,,1926,165,50,50,https://pokeapi.co/api/v2/berry/pinap,161,0,106
1687715771910,181,pokeapi.co/api/v2/berry/iapapa,200,OK,PokeApi - Berries 1-10,text,true,,1920,166,50,50,https://pokeapi.co/api/v2/berry/iapapa,181,0,129
1687715771916,177,pokeapi.co/api/v2/berry/iapapa,200,OK,PokeApi - Berries 1-6,text,true,,1932,166,50,50,https://pokeapi.co/api/v2/berry/iapapa,177,0,144
1687715771924,169,pokeapi.co/api/v2/berry/razz,200,OK,PokeApi - Berries 1-34,text,true,,1925,164,50,50,https://pokeapi.co/api/v2/berry/razz,169,0,135
1687715771916,177,pokeapi.co/api/v2/berry/pinap,200,OK,PokeApi - Berries 1-25,text,true,,1924,165,50,50,https://pokeapi.co/api/v2/berry/pinap,177,0,150
1687715771928,165,pokeapi.co/api/v2/berry/iapapa,200,OK,PokeApi - Berries 1-49,text,true,,1926,166,50,50,https://pokeapi.co/api/v2/berry/iapapa,165,0,137
1687715771933,161,pokeapi.co/api/v2/berry/iapapa,200,OK,PokeApi - Berries 1-29,text,true,,1922,166,50,50,https://pokeapi.co/api/v2/berry/iapapa,161,0,119
1687715771926,169,pokeapi.co/api/v2/berry/razz,200,OK,PokeApi - Berries 1-20,text,true,,1933,164,50,50,https://pokeapi.co/api/v2/berry/razz,168,0,128
1687715771930,168,pokeapi.co/api/v2/berry/iapapa,200,OK,PokeApi - Berries 1-47,text,true,,1917,166,50,50,https://pokeapi.co/api/v2/berry/iapapa,168,0,97
1687715771920,183,pokeapi.co/api/v2/berry/iapapa,200,OK,PokeApi - Berries 1-22,text,true,,1926,166,50,50,https://pokeapi.co/api/v2/berry/iapapa,183,0,127
1687715771924,180,pokeapi.co/api/v2/berry/iapapa,200,OK,PokeApi - Berries 1-35,text,true,,1916,166,50,50,https://pokeapi.co/api/v2/berry/iapapa,180,0,124
1687715771921,184,pokeapi.co/api/v2/berry/razz,200,OK,PokeApi - Berries 1-16,text,true,,1937,164,50,50,https://pokeapi.co/api/v2/berry/razz,176,0,128
1687715771931,177,pokeapi.co/api/v2/berry/pinap,200,OK,PokeApi - Berries 1-43,text,true,,1924,165,50,50,https://pokeapi.co/api/v2/berry/pinap,177,0,113
1687715772090,50,pokeapi.co/api/v2/berry-firmness/hard,200,OK,PokeApi - Berries 1-38,text,true,,2607,173,50,50,https://pokeapi.co/api/v2/berry-firmness/hard,50,0,0
1687715771916,224,pokeapi.co/api/v2/berry/razz,200,OK,PokeApi - Berries 1-14,text,true,,1925,164,50,50,https://pokeapi.co/api/v2/berry/razz,224,0,170
1687715772093,47,pokeapi.co/api/v2/berry-firmness/very-soft,200,OK,PokeApi - Berries 1-25,text,true,,2228,178,50,50,https://pokeapi.co/api/v2/berry-firmness/very-soft,47,0,0
1687715771930,210,pokeapi.co/api/v2/berry/razz,200,OK,PokeApi - Berries 1-27,text,true,,1931,164,50,50,https://pokeapi.co/api/v2/berry/razz,210,0,155
1687715771905,235,pokeapi.co/api/v2/berry/iapapa,200,OK,PokeApi - Berries 1-11,text,true,,1922,166,50,50,https://pokeapi.co/api/v2/berry/iapapa,235,0,163
1687715771927,213,pokeapi.co/api/v2/berry/razz,200,OK,PokeApi - Berries 1-28,text,true,,1925,164,50,50,https://pokeapi.co/api/v2/berry/razz,213,0,157
1687715772093,47,pokeapi.co/api/v2/berry-firmness/super-hard,200,OK,PokeApi - Berries 1-49,text,true,,2478,179,50,50,https://pokeapi.co/api/v2/berry-firmness/super-hard,47,0,0
1687715771932,209,pokeapi.co/api/v2/berry/razz,200,OK,PokeApi - Berries 1-12,text,true,,1931,164,50,50,https://pokeapi.co/api/v2/berry/razz,209,0,146
1687715772095,46,pokeapi.co/api/v2/berry-firmness/super-hard,200,OK,PokeApi - Berries 1-29,text,true,,2476,179,50,50,https://pokeapi.co/api/v2/berry-firmness/super-hard,45,0,0
1687715772093,48,pokeapi.co/api/v2/berry-firmness/hard,200,OK,PokeApi - Berries 1-34,text,true,,2605,173,50,50,https://pokeapi.co/api/v2/berry-firmness/hard,47,0,0
1687715772092,49,pokeapi.co/api/v2/berry-firmness/very-soft,200,OK,PokeApi - Berries 1-7,text,true,,2230,178,50,50,https://pokeapi.co/api/v2/berry-firmness/very-soft,49,0,0
1687715771921,220,pokeapi.co/api/v2/berry/iapapa,200,OK,PokeApi - Berries 1-18,text,true,,1922,166,50,50,https://pokeapi.co/api/v2/berry/iapapa,220,0,169
1687715771910,231,pokeapi.co/api/v2/berry/razz,200,OK,PokeApi - Berries 1-15,text,true,,1927,164,50,50,https://pokeapi.co/api/v2/berry/razz,231,0,165
1687715772095,46,pokeapi.co/api/v2/berry-firmness/hard,200,OK,PokeApi - Berries 1-20,text,true,,2609,173,50,50,https://pokeapi.co/api/v2/berry-firmness/hard,46,0,0
1687715771935,206,pokeapi.co/api/v2/berry/pinap,200,OK,PokeApi - Berries 1-41,text,true,,1934,165,50,50,https://pokeapi.co/api/v2/berry/pinap,206,0,131
1687715772092,49,pokeapi.co/api/v2/berry-firmness/super-hard,200,OK,PokeApi - Berries 1-10,text,true,,2472,179,50,50,https://pokeapi.co/api/v2/berry-firmness/super-hard,49,0,0
1687715772098,44,pokeapi.co/api/v2/berry-firmness/super-hard,200,OK,PokeApi - Berries 1-47,text,true,,2469,179,50,50,https://pokeapi.co/api/v2/berry-firmness/super-hard,43,0,0
1687715772105,37,pokeapi.co/api/v2/berry-firmness/hard,200,OK,PokeApi - Berries 1-16,text,true,,2605,173,50,50,https://pokeapi.co/api/v2/berry-firmness/hard,36,0,0
1687715771935,207,pokeapi.co/api/v2/berry/iapapa,200,OK,PokeApi - Berries 1-39,text,true,,1924,166,50,50,https://pokeapi.co/api/v2/berry/iapapa,207,0,167
1687715771915,227,pokeapi.co/api/v2/berry/iapapa,200,OK,PokeApi - Berries 1-8,text,true,,1930,166,50,50,https://pokeapi.co/api/v2/berry/iapapa,227,0,193
1687715771913,229,pokeapi.co/api/v2/berry/pinap,200,OK,PokeApi - Berries 1-2,text,true,,1924,165,50,50,https://pokeapi.co/api/v2/berry/pinap,229,0,190
1687715771929,213,pokeapi.co/api/v2/berry/iapapa,200,OK,PokeApi - Berries 1-13,text,true,,1932,166,50,50,https://pokeapi.co/api/v2/berry/iapapa,213,0,179
1687715772104,38,pokeapi.co/api/v2/berry-firmness/super-hard,200,OK,PokeApi - Berries 1-35,text,true,,2476,179,50,50,https://pokeapi.co/api/v2/berry-firmness/super-hard,38,0,0
1687715772108,34,pokeapi.co/api/v2/berry-firmness/very-soft,200,OK,PokeApi - Berries 1-43,text,true,,2222,178,50,50,https://pokeapi.co/api/v2/berry-firmness/very-soft,34,0,0
1687715771913,229,pokeapi.co/api/v2/berry/iapapa,200,OK,PokeApi - Berries 1-36,text,true,,1920,166,50,50,https://pokeapi.co/api/v2/berry/iapapa,229,0,194
1687715771905,237,pokeapi.co/api/v2/berry/razz,200,OK,PokeApi - Berries 1-5,text,true,,1935,164,50,50,https://pokeapi.co/api/v2/berry/razz,237,0,175
1687715772093,50,pokeapi.co/api/v2/berry-firmness/super-hard,200,OK,PokeApi - Berries 1-6,text,true,,2472,179,50,50,https://pokeapi.co/api/v2/berry-firmness/super-hard,49,0,0
1687715771926,217,pokeapi.co/api/v2/berry/iapapa,200,OK,PokeApi - Berries 1-30,text,true,,1924,166,50,50,https://pokeapi.co/api/v2/berry/iapapa,217,0,147
1687715771923,220,pokeapi.co/api/v2/berry/pinap,200,OK,PokeApi - Berries 1-33,text,true,,1922,165,50,50,https://pokeapi.co/api/v2/berry/pinap,220,0,186
1687715771925,218,pokeapi.co/api/v2/berry/iapapa,200,OK,PokeApi - Berries 1-21,text,true,,1924,166,50,50,https://pokeapi.co/api/v2/berry/iapapa,218,0,185
1687715771932,211,pokeapi.co/api/v2/berry/iapapa,200,OK,PokeApi - Berries 1-40,text,true,,1918,166,50,50,https://pokeapi.co/api/v2/berry/iapapa,211,0,175
1687715772103,40,pokeapi.co/api/v2/berry-firmness/super-hard,200,OK,PokeApi - Berries 1-22,text,true,,2480,179,50,50,https://pokeapi.co/api/v2/berry-firmness/super-hard,40,0,0
1687715772140,23,pokeapi.co/api/v2/berry-firmness/super-hard,200,OK,PokeApi - Berries 1-11,text,true,,2474,179,50,50,https://pokeapi.co/api/v2/berry-firmness/super-hard,23,0,0
1687715772140,23,pokeapi.co/api/v2/berry-flavor/spicy,200,OK,PokeApi - Berries 1-38,text,true,,4117,172,50,50,https://pokeapi.co/api/v2/berry-flavor/spicy,23,0,0
1687715772140,23,pokeapi.co/api/v2/berry-firmness/hard,200,OK,PokeApi - Berries 1-28,text,true,,2601,173,50,50,https://pokeapi.co/api/v2/berry-firmness/hard,23,0,0
1687715772140,23,pokeapi.co/api/v2/berry-flavor/dry,200,OK,PokeApi - Berries 1-25,text,true,,4205,170,50,50,https://pokeapi.co/api/v2/berry-flavor/dry,23,0,0
1687715772142,22,pokeapi.co/api/v2/berry-firmness/super-hard,200,OK,PokeApi - Berries 1-39,text,true,,2472,179,50,50,https://pokeapi.co/api/v2/berry-firmness/super-hard,21,0,0
1687715772141,23,pokeapi.co/api/v2/berry-flavor/spicy,200,OK,PokeApi - Berries 1-34,text,true,,4115,172,50,50,https://pokeapi.co/api/v2/berry-flavor/spicy,22,0,0
1687715772143,21,pokeapi.co/api/v2/berry-firmness/hard,200,OK,PokeApi - Berries 1-5,text,true,,2607,173,50,50,https://pokeapi.co/api/v2/berry-firmness/hard,20,0,0
1687715772143,21,pokeapi.co/api/v2/berry-firmness/super-hard,200,OK,PokeApi - Berries 1-21,text,true,,2478,179,50,50,https://pokeapi.co/api/v2/berry-firmness/super-hard,21,0,0
1687715772142,22,pokeapi.co/api/v2/berry-flavor/sweet,200,OK,PokeApi - Berries 1-35,text,true,,4125,172,50,50,https://pokeapi.co/api/v2/berry-flavor/sweet,21,0,0
1687715772140,25,pokeapi.co/api/v2/berry-firmness/hard,200,OK,PokeApi - Berries 1-14,text,true,,2605,173,50,50,https://pokeapi.co/api/v2/berry-firmness/hard,24,0,0
1687715772143,22,pokeapi.co/api/v2/berry-firmness/super-hard,200,OK,PokeApi - Berries 1-36,text,true,,2476,179,50,50,https://pokeapi.co/api/v2/berry-firmness/super-hard,22,0,0
1687715772142,23,pokeapi.co/api/v2/berry-flavor/dry,200,OK,PokeApi - Berries 1-43,text,true,,4211,170,50,50,https://pokeapi.co/api/v2/berry-flavor/dry,22,0,0
1687715772141,24,pokeapi.co/api/v2/berry-flavor/dry,200,OK,PokeApi - Berries 1-7,text,true,,4207,170,50,50,https://pokeapi.co/api/v2/berry-flavor/dry,24,0,0
1687715772141,24,pokeapi.co/api/v2/berry-flavor/spicy,200,OK,PokeApi - Berries 1-20,text,true,,4123,172,50,50,https://pokeapi.co/api/v2/berry-flavor/spicy,24,0,0
1687715772140,25,pokeapi.co/api/v2/berry-firmness/hard,200,OK,PokeApi - Berries 1-27,text,true,,2603,173,50,50,https://pokeapi.co/api/v2/berry-firmness/hard,25,0,0
1687715772143,22,pokeapi.co/api/v2/berry-firmness/very-soft,200,OK,PokeApi - Berries 1-33,text,true,,2224,178,50,50,https://pokeapi.co/api/v2/berry-firmness/very-soft,22,0,0
1687715772142,24,pokeapi.co/api/v2/berry-firmness/super-hard,200,OK,PokeApi - Berries 1-8,text,true,,2470,179,50,50,https://pokeapi.co/api/v2/berry-firmness/super-hard,23,0,0
1687715772141,25,pokeapi.co/api/v2/berry-firmness/very-soft,200,OK,PokeApi - Berries 1-41,text,true,,2226,178,50,50,https://pokeapi.co/api/v2/berry-firmness/very-soft,25,0,0
1687715772142,24,pokeapi.co/api/v2/berry-firmness/super-hard,200,OK,PokeApi - Berries 1-13,text,true,,2468,179,50,50,https://pokeapi.co/api/v2/berry-firmness/super-hard,24,0,0
1687715772141,26,pokeapi.co/api/v2/berry-firmness/super-hard,200,OK,PokeApi - Berries 1-18,text,true,,2470,179,50,50,https://pokeapi.co/api/v2/berry-firmness/super-hard,25,0,0
1687715772142,25,pokeapi.co/api/v2/berry-firmness/very-soft,200,OK,PokeApi - Berries 1-2,text,true,,2222,178,50,50,https://pokeapi.co/api/v2/berry-firmness/very-soft,24,0,0
